customer_id,fraud_timestamp,amount,fraud_type,previous_transactions,fraud_probability,actual_label
CUST0044173,2025-06-18 09:42:45+00:00,2.47,card_testing,7,0.9990524053573608,1
CUST0044195,2025-02-12 22:24:48+00:00,1.37,card_testing,3,0.9904288649559021,1
CUST0044318,2025-01-03 15:02:20+00:00,2.19,card_testing,1,0.9151752591133118,1
CUST0044367,2024-11-25 12:34:09+00:00,1.76,card_testing,1,0.9193405508995056,1
CUST0044577,2025-06-12 18:48:30+00:00,41.53,geo_anomaly,13,0.28141170740127563,1
CUST0044723,2025-05-06 05:16:30+00:00,1.79,card_testing,2,0.9990535974502563,1
CUST0044806,2025-09-17 14:53:28+00:00,45.2,geo_anomaly,4,0.29794442653656006,1
CUST0044887,2025-09-06 10:41:31+00:00,8.75,geo_anomaly,10,0.29169121384620667,1
CUST0045293,2025-09-13 13:36:02+00:00,2.49,geo_anomaly,8,0.29331812262535095,1
CUST0045460,2025-02-27 04:11:10+00:00,15.45,geo_anomaly,6,0.30254077911376953,1
CUST0045577,2025-02-13 18:38:12+00:00,2.21,card_testing,1,0.9990456104278564,1
CUST0045746,2025-10-07 10:37:44+00:00,2.5,card_testing,5,0.9990514516830444,1
CUST0045752,2025-04-07 00:37:35+00:00,2.38,card_testing,6,0.9990465641021729,1
CUST0045928,2025-02-21 19:51:31+00:00,10.22,money_laundering_ring,5,0.3133845925331116,1
CUST0045946,2025-04-04 22:02:08+00:00,1.35,card_testing,5,0.9988722801208496,1
CUST0045994,2025-08-16 22:44:45+00:00,14.24,geo_anomaly,9,0.29178881645202637,1
CUST0046150,2024-12-24 04:00:30+00:00,4.61,geo_anomaly,3,0.9146907925605774,1
CUST0046185,2025-10-22 09:57:14+00:00,1.17,card_testing,7,0.9990156888961792,1
CUST0046203,2025-03-26 00:35:51+00:00,26.74,geo_anomaly,6,0.30408725142478943,1
CUST0046317,2025-07-23 16:57:16+00:00,2.63,card_testing,9,0.9990004301071167,1
CUST0046368,2025-06-26 20:54:35+00:00,2.06,card_testing,9,0.9990420937538147,1
CUST0046443,2024-12-31 23:47:13+00:00,1.73,card_testing,4,0.8975964784622192,1
CUST0046459,2025-07-24 11:39:00+00:00,11.94,geo_anomaly,11,0.2940020263195038,1
CUST0046633,2024-12-20 04:38:47+00:00,19.0,money_laundering_ring,2,0.32781508564949036,1
CUST0046707,2025-01-02 07:17:24+00:00,1.52,card_testing,1,0.6562650799751282,1
CUST0046818,2025-02-21 15:14:43+00:00,1.64,card_testing,3,0.9979302287101746,1
CUST0046826,2025-07-08 13:23:21+00:00,1.89,card_testing,11,0.9988930225372314,1
CUST0046840,2025-09-08 14:38:39+00:00,31.67,money_laundering_ring,10,0.3196127414703369,1
CUST0046959,2025-03-11 16:22:33+00:00,20.32,money_laundering_ring,2,0.9034513831138611,1
CUST0047068,2025-10-23 20:53:43+00:00,2.6,geo_anomaly,11,0.2886122763156891,1
CUST0047087,2025-04-06 10:40:42+00:00,1.68,card_testing,4,0.986804187297821,1
CUST0047158,2025-06-26 08:59:56+00:00,1.27,card_testing,7,0.9990561008453369,1
CUST0047421,2024-12-12 06:50:37+00:00,2.25,card_testing,1,0.95818692445755,1
CUST0047438,2024-11-14 13:44:56+00:00,2.37,card_testing,1,0.9414513111114502,1
CUST0047751,2025-05-06 16:15:38+00:00,30.38,money_laundering_ring,2,0.32822185754776,1
CUST0047768,2025-07-24 07:27:39+00:00,7.08,geo_anomaly,7,0.29675060510635376,1
CUST0047811,2025-02-28 22:24:42+00:00,103.32,geo_anomaly,2,0.3009345829486847,1
CUST0047903,2025-03-21 05:30:28+00:00,8.2,geo_anomaly,4,0.30403509736061096,1
CUST0047922,2025-08-10 15:24:33+00:00,131.03,geo_anomaly,7,0.29491743445396423,1
CUST0047932,2025-04-24 08:28:39+00:00,1.37,card_testing,7,0.999021053314209,1
CUST0048042,2024-12-14 20:04:44+00:00,2.17,card_testing,1,0.9901686310768127,1
CUST0048167,2025-08-12 00:21:02+00:00,21.29,geo_anomaly,6,0.29896876215934753,1
CUST0048344,2024-12-16 09:06:35+00:00,438.87,geo_anomaly,3,0.4427511990070343,1
CUST0048425,2025-02-04 17:17:53+00:00,25.77,geo_anomaly,1,0.305367112159729,1
CUST0048619,2025-08-26 17:48:32+00:00,2.01,card_testing,8,0.9990299344062805,1
CUST0048644,2025-10-30 20:02:47+00:00,1.87,card_testing,12,0.9966464042663574,1
CUST0048811,2025-08-02 21:18:47+00:00,1.29,card_testing,8,0.999057412147522,1
CUST0048864,2025-10-01 02:51:13+00:00,45.58,geo_anomaly,12,0.2930660843849182,1
CUST0049045,2024-11-28 21:36:31+00:00,1.4,card_testing,2,0.8110175728797913,1
CUST0049075,2025-02-03 02:50:31+00:00,1.59,card_testing,2,0.9989802837371826,1
CUST0049128,2024-12-03 12:44:48+00:00,1.18,card_testing,2,0.9919053316116333,1
CUST0049130,2025-08-16 10:26:19+00:00,1.85,card_testing,9,0.9989981055259705,1
CUST0049198,2024-12-21 11:40:37+00:00,1.99,card_testing,2,0.9984652400016785,1
CUST0049230,2025-01-16 17:00:14+00:00,41.3,money_laundering_ring,2,0.3206007778644562,1
CUST0049283,2025-01-14 02:59:40+00:00,1.75,card_testing,5,0.998421847820282,1
CUST0049318,2025-10-11 11:14:25+00:00,18.86,geo_anomaly,5,0.29987040162086487,1
CUST0049388,2025-10-19 05:40:48+00:00,1.69,card_testing,5,0.9990165829658508,1
CUST0049458,2025-03-12 08:04:30+00:00,17.18,money_laundering_ring,2,0.9983856678009033,1
CUST0049577,2025-07-06 16:36:27+00:00,1.16,card_testing,8,0.9980289340019226,1
CUST0049579,2025-10-24 00:48:12+00:00,1.12,card_testing,9,0.9990391731262207,1
CUST0049588,2025-01-27 21:25:35+00:00,20.5,geo_anomaly,4,0.30038565397262573,1
CUST0049601,2025-10-23 16:24:56+00:00,2.61,card_testing,3,0.9988650679588318,1
CUST0049701,2025-08-14 06:29:53+00:00,1.24,card_testing,6,0.9989463090896606,1
CUST0049767,2025-09-15 23:15:37+00:00,1.17,card_testing,5,0.9990466833114624,1
CUST0049885,2025-04-02 07:10:24+00:00,1.67,card_testing,5,0.9969500303268433,1
CUST0049906,2025-08-22 18:17:22+00:00,1.51,card_testing,4,0.9989019632339478,1
CUST0050027,2025-08-12 00:28:54+00:00,1.58,card_testing,4,0.9990487694740295,1
CUST0050138,2025-07-27 12:43:23+00:00,1.88,card_testing,2,0.9990307092666626,1
CUST0050161,2025-01-20 11:09:53+00:00,16.09,geo_anomaly,5,0.3078427016735077,1
CUST0050193,2025-10-06 11:38:27+00:00,2.08,card_testing,9,0.9969112873077393,1
CUST0050215,2025-01-13 21:08:46+00:00,2.57,card_testing,1,0.9989487528800964,1
CUST0050508,2024-12-27 05:39:23+00:00,2.06,card_testing,2,0.9424726366996765,1
CUST0050539,2025-08-11 19:46:04+00:00,1.5,card_testing,7,0.9990517497062683,1
CUST0050981,2025-07-07 10:44:22+00:00,341.81,geo_anomaly,6,0.29816457629203796,1
CUST0051106,2025-10-23 19:43:51+00:00,3.56,geo_anomaly,7,0.296634703874588,1
CUST0051116,2025-10-08 13:41:42+00:00,1.41,card_testing,12,0.9990543127059937,1
CUST0051176,2025-06-05 01:05:34+00:00,2.4,card_testing,5,0.9990124106407166,1
CUST0051238,2025-04-24 23:36:40+00:00,1.96,card_testing,5,0.9982309341430664,1
CUST0051417,2025-01-17 02:56:30+00:00,4.87,geo_anomaly,3,0.2983855605125427,1
CUST0051435,2025-02-10 09:22:59+00:00,66.79,geo_anomaly,1,0.305012583732605,1
CUST0051513,2025-03-20 10:33:10+00:00,1.0,card_testing,3,0.9981790781021118,1
CUST0051587,2025-10-25 02:57:58+00:00,1.76,card_testing,7,0.9990546703338623,1
CUST0051594,2025-09-14 01:17:45+00:00,11.59,geo_anomaly,7,0.29193657636642456,1
CUST0051616,2024-11-13 08:36:32+00:00,2.3,card_testing,1,0.5681461095809937,1
CUST0051675,2025-09-02 12:37:39+00:00,28.78,money_laundering_ring,5,0.4180900752544403,1
CUST0051877,2025-01-16 18:22:33+00:00,18.48,geo_anomaly,3,0.30524563789367676,1
CUST0052056,2025-10-25 14:09:10+00:00,1.23,card_testing,11,0.9990502595901489,1
CUST0052057,2025-02-25 02:52:32+00:00,5.91,geo_anomaly,2,0.2969565689563751,1
CUST0052090,2025-05-23 18:28:56+00:00,8.54,geo_anomaly,4,0.9906831383705139,1
CUST0052091,2025-01-30 20:21:46+00:00,15.59,geo_anomaly,3,0.9856612086296082,1
CUST0052130,2025-06-15 17:55:25+00:00,1.66,card_testing,4,0.9990506172180176,1
CUST0052298,2025-04-13 20:52:15+00:00,1.33,card_testing,6,0.9988340139389038,1
CUST0052331,2025-04-19 05:01:45+00:00,9.25,geo_anomaly,6,0.3016430735588074,1
CUST0052545,2025-01-03 07:00:19+00:00,1.26,card_testing,2,0.9987025856971741,1
CUST0052604,2025-10-04 06:37:40+00:00,1.79,card_testing,8,0.9971832633018494,1
CUST0052746,2025-05-05 20:53:36+00:00,2.51,card_testing,6,0.9990020394325256,1
CUST0052950,2025-01-19 12:30:13+00:00,4.12,geo_anomaly,4,0.30656251311302185,1
CUST0053095,2025-09-03 11:10:13+00:00,1.05,card_testing,6,0.9990512728691101,1
CUST0053143,2024-12-13 02:37:00+00:00,1.35,card_testing,4,0.9646961688995361,1
CUST0053302,2025-07-03 04:26:18+00:00,52.3,geo_anomaly,10,0.29433783888816833,1
CUST0053605,2025-08-08 11:20:47+00:00,1.71,card_testing,9,0.9963427782058716,1
CUST0053705,2024-12-20 05:17:08+00:00,1.84,card_testing,3,0.9946063756942749,1
CUST0053734,2025-02-24 13:32:35+00:00,1.78,card_testing,5,0.9841237664222717,1
CUST0053796,2025-04-26 12:01:24+00:00,1.83,card_testing,6,0.9983908534049988,1
CUST0053871,2025-09-30 11:01:32+00:00,1.08,card_testing,11,0.9984729290008545,1
CUST0053915,2025-01-17 08:55:38+00:00,3.45,geo_anomaly,2,0.29626670479774475,1
CUST0053919,2025-01-25 15:30:33+00:00,1.69,card_testing,4,0.996718168258667,1
CUST0054137,2025-08-08 12:23:28+00:00,1.63,card_testing,15,0.9990320205688477,1
CUST0054194,2025-08-04 12:14:38+00:00,2.09,card_testing,3,0.999052882194519,1
CUST0054531,2025-03-11 10:32:30+00:00,27.28,geo_anomaly,2,0.29944950342178345,1
CUST0054552,2025-10-22 23:36:13+00:00,172.88,geo_anomaly,4,0.29675236344337463,1
CUST0054587,2025-09-20 11:52:40+00:00,7.7,geo_anomaly,11,0.2926200032234192,1
CUST0054611,2024-11-22 16:26:27+00:00,25.64,account_takeover,1,0.3967835605144501,1
CUST0054611,2025-01-05 14:42:05+00:00,26.01,account_takeover,3,0.9909172058105469,1
CUST0054611,2025-07-07 22:41:21+00:00,11.63,account_takeover,8,0.9990094900131226,1
CUST0054611,2025-08-20 16:33:51+00:00,15.72,account_takeover,9,0.9989838004112244,1
CUST0054611,2025-09-13 01:54:43+00:00,7.63,account_takeover,10,0.9990045428276062,1
CUST0054748,2025-02-23 13:44:03+00:00,1.52,card_testing,4,0.948012113571167,1
CUST0055035,2025-03-30 11:47:56+00:00,30.21,account_takeover,4,0.9663077592849731,1
CUST0055035,2025-04-20 00:59:11+00:00,1.29,card_testing,5,0.996929943561554,1
CUST0055035,2025-07-31 13:15:06+00:00,55.44,account_takeover,6,0.9432583451271057,1
CUST0055035,2025-08-02 23:42:22+00:00,35.74,account_takeover,7,0.9905463457107544,1
CUST0055035,2025-08-13 14:11:53+00:00,51.5,account_takeover,8,0.997451663017273,1
CUST0055035,2025-10-07 12:45:44+00:00,45.8,account_takeover,10,0.9989305734634399,1
CUST0055111,2025-08-08 15:03:18+00:00,15.24,geo_anomaly,9,0.2872186601161957,1
CUST0055136,2025-07-22 03:54:05+00:00,2.82,geo_anomaly,3,0.29764601588249207,1
CUST0055151,2025-02-02 19:46:58+00:00,4.09,geo_anomaly,2,0.2994234263896942,1
CUST0055333,2025-06-03 17:45:38+00:00,7.66,geo_anomaly,3,0.2951379716396332,1
CUST0055339,2025-07-18 11:24:19+00:00,1.52,card_testing,5,0.999018669128418,1
CUST0055414,2025-09-10 05:32:21+00:00,1.0,geo_anomaly,14,0.2799101173877716,1
CUST0055424,2025-05-28 04:08:27+00:00,19.99,money_laundering_ring,6,0.3197873532772064,1
CUST0055561,2025-04-19 17:52:42+00:00,1.82,card_testing,1,0.9987966418266296,1
CUST0055666,2025-06-15 11:26:23+00:00,1.71,card_testing,9,0.9989823698997498,1
CUST0055752,2025-01-25 00:11:01+00:00,1.2,card_testing,1,0.9039218425750732,1
CUST0055775,2025-02-14 19:10:43+00:00,2.28,card_testing,2,0.9989725947380066,1
CUST0055791,2025-02-20 10:16:13+00:00,22.72,money_laundering_ring,6,0.9516597986221313,1
CUST0055897,2025-10-23 08:48:24+00:00,13.61,geo_anomaly,7,0.2905668318271637,1
CUST0055961,2025-10-11 14:49:42+00:00,14.18,geo_anomaly,7,0.2930601239204407,1
CUST0055995,2025-01-30 15:31:23+00:00,15.99,geo_anomaly,4,0.30515724420547485,1
CUST0056103,2025-05-17 16:51:42+00:00,1.73,card_testing,4,0.9987612366676331,1
CUST0056292,2025-06-29 02:43:06+00:00,1.0,card_testing,7,0.9988723993301392,1
CUST0056400,2025-06-07 10:04:33+00:00,69.28,money_laundering_ring,3,0.3082609176635742,1
CUST0056476,2025-02-23 08:07:24+00:00,159.86,geo_anomaly,4,0.30636635422706604,1
CUST0056497,2025-05-10 02:49:58+00:00,27.64,geo_anomaly,4,0.3017117977142334,1
CUST0056510,2025-04-01 14:11:34+00:00,26.95,geo_anomaly,3,0.30245330929756165,1
CUST0056538,2024-12-20 21:58:14+00:00,17.86,geo_anomaly,2,0.30644625425338745,1
CUST0056580,2025-06-02 07:13:53+00:00,12.11,money_laundering_ring,9,0.38981935381889343,1
CUST0056597,2025-06-06 17:16:30+00:00,15.84,geo_anomaly,3,0.29778921604156494,1
CUST0056672,2025-02-09 14:26:38+00:00,1.85,card_testing,4,0.9987797737121582,1
CUST0056725,2025-04-06 16:13:18+00:00,2.26,card_testing,3,0.9989564418792725,1
CUST0056877,2025-06-11 06:53:56+00:00,13.28,geo_anomaly,6,0.30137646198272705,1
CUST0056998,2025-05-13 17:18:48+00:00,2.01,card_testing,6,0.998954713344574,1
CUST0057038,2025-05-02 21:44:42+00:00,1.17,card_testing,6,0.9971199631690979,1
CUST0057038,2025-07-06 04:48:30+00:00,49.62,geo_anomaly,10,0.29778698086738586,1
CUST0057090,2025-09-08 20:27:12+00:00,31.97,geo_anomaly,7,0.29459720849990845,1
CUST0057162,2024-12-22 08:28:24+00:00,23.18,geo_anomaly,1,0.30453169345855713,1
CUST0057254,2025-06-27 22:43:27+00:00,2.12,card_testing,3,0.9990226626396179,1
CUST0057305,2025-06-23 02:45:47+00:00,2.3,card_testing,5,0.9989128708839417,1
CUST0057447,2025-02-21 05:15:29+00:00,1.11,card_testing,1,0.9982191324234009,1
CUST0057465,2025-07-29 21:21:56+00:00,93.72,geo_anomaly,6,0.310671329498291,1
CUST0057484,2025-07-11 10:05:28+00:00,2.68,card_testing,16,0.9989231824874878,1
CUST0057564,2025-04-28 14:34:41+00:00,1.47,card_testing,6,0.9989168643951416,1
CUST0057913,2025-10-13 10:27:08+00:00,31.49,money_laundering_ring,9,0.3030468821525574,1
CUST0057918,2025-06-04 06:29:20+00:00,2.27,card_testing,6,0.9990531206130981,1
CUST0057950,2025-04-24 02:20:41+00:00,1.63,card_testing,3,0.9930607676506042,1
CUST0058142,2025-06-21 01:34:41+00:00,1.27,card_testing,10,0.9990305304527283,1
CUST0058278,2024-12-26 07:56:06+00:00,19.24,geo_anomaly,1,0.3039400279521942,1
CUST0058278,2025-01-19 16:28:22+00:00,31.23,money_laundering_ring,2,0.589691162109375,1
CUST0058281,2025-01-30 06:58:57+00:00,1.94,card_testing,3,0.9990211725234985,1
CUST0058294,2024-12-03 23:16:02+00:00,2.11,card_testing,2,0.9847845435142517,1
CUST0058383,2025-10-18 16:09:24+00:00,15.01,geo_anomaly,10,0.2923278510570526,1
CUST0058448,2025-10-04 07:36:19+00:00,1.44,card_testing,7,0.9990365505218506,1
CUST0058532,2025-07-22 02:47:30+00:00,2.05,card_testing,3,0.9989817142486572,1
CUST0058601,2025-07-10 20:20:23+00:00,1.32,card_testing,8,0.9988990426063538,1
CUST0058735,2025-10-22 02:51:21+00:00,4.41,card_testing,8,0.9990222454071045,1
CUST0058931,2025-04-17 05:43:43+00:00,2.62,card_testing,4,0.9738523364067078,1
CUST0058966,2025-04-28 03:43:45+00:00,1.0,card_testing,4,0.9967255592346191,1
CUST0058991,2024-11-26 12:45:14+00:00,16.59,geo_anomaly,1,0.30571258068084717,1
CUST0059047,2025-01-23 21:06:52+00:00,7.89,geo_anomaly,1,0.38604065775871277,1
CUST0059102,2025-05-01 18:48:03+00:00,2.34,card_testing,4,0.99800705909729,1
CUST0059198,2025-08-06 15:59:00+00:00,17.3,geo_anomaly,4,0.29577213525772095,1
CUST0059310,2025-03-28 19:53:48+00:00,24.59,money_laundering_ring,7,0.3089030981063843,1
CUST0059349,2025-01-24 18:18:03+00:00,2.42,card_testing,3,0.9673728346824646,1
CUST0059561,2025-01-22 10:11:45+00:00,2.16,geo_anomaly,3,0.9263313412666321,1
CUST0059722,2025-08-15 17:26:39+00:00,1.73,card_testing,6,0.9990434646606445,1
CUST0059738,2025-07-02 08:58:12+00:00,3.17,card_testing,9,0.998860239982605,1
CUST0059838,2025-06-21 06:32:05+00:00,1.89,card_testing,5,0.9989522695541382,1
CUST0059860,2025-06-26 11:47:18+00:00,5.4,geo_anomaly,6,0.2961657643318176,1
CUST0059923,2025-04-14 13:49:04+00:00,86.68,geo_anomaly,4,0.30282503366470337,1
CUST0059944,2025-03-02 19:09:10+00:00,22.02,geo_anomaly,4,0.30392634868621826,1
CUST0059950,2025-08-17 03:18:08+00:00,3.52,card_testing,5,0.9990493059158325,1
CUST0059965,2025-04-05 12:02:00+00:00,2.05,card_testing,3,0.9990485310554504,1
CUST0060044,2024-12-14 13:29:34+00:00,1.23,card_testing,1,0.6349700689315796,1
CUST0060121,2025-10-14 05:29:17+00:00,4.37,geo_anomaly,16,0.28347185254096985,1
CUST0060150,2025-09-25 06:06:54+00:00,1.65,card_testing,6,0.9986351728439331,1
CUST0060181,2025-05-29 21:21:59+00:00,1.46,card_testing,5,0.9989873170852661,1
CUST0060195,2025-06-26 01:23:47+00:00,60.73,geo_anomaly,5,0.30164065957069397,1
CUST0060451,2025-10-09 18:20:28+00:00,9.91,geo_anomaly,7,0.29634618759155273,1
CUST0060470,2025-01-21 21:28:44+00:00,3.91,geo_anomaly,4,0.3009852468967438,1
CUST0060541,2025-03-09 18:44:12+00:00,1.44,card_testing,6,0.9955580234527588,1
CUST0060647,2025-10-23 17:40:27+00:00,41.66,money_laundering_ring,7,0.31449252367019653,1
CUST0060782,2025-06-20 01:19:53+00:00,15.6,geo_anomaly,3,0.297539085149765,1
CUST0060988,2025-03-28 18:24:36+00:00,1.98,card_testing,3,0.9988500475883484,1
CUST0061108,2024-12-13 23:56:51+00:00,35.47,account_takeover,1,0.3633856475353241,1
CUST0061108,2025-01-04 05:08:58+00:00,28.24,account_takeover,2,0.5551793575286865,1
CUST0061108,2025-09-04 15:31:03+00:00,11.2,account_takeover,8,0.9988099336624146,1
CUST0061111,2025-09-16 03:14:41+00:00,1.26,card_testing,12,0.9989116787910461,1
CUST0061156,2025-03-09 02:31:41+00:00,11.26,account_takeover,7,0.9966641068458557,1
CUST0061156,2025-05-24 02:20:35+00:00,94.84,account_takeover,11,0.9980561137199402,1
CUST0061192,2025-10-05 01:30:54+00:00,1.63,card_testing,7,0.9990226626396179,1
CUST0061207,2024-11-30 04:18:06+00:00,32.63,account_takeover,1,0.3645511567592621,1
CUST0061207,2025-04-12 20:25:30+00:00,62.08,account_takeover,2,0.4988674223423004,1
CUST0061207,2025-04-23 02:25:13+00:00,150.03,account_takeover,3,0.9749606847763062,1
CUST0061207,2025-05-23 23:45:48+00:00,183.84,account_takeover,5,0.9989315867424011,1
CUST0061207,2025-08-10 21:09:57+00:00,104.54,account_takeover,8,0.9989070892333984,1
CUST0061287,2025-09-02 05:49:46+00:00,2.39,card_testing,11,0.9988747239112854,1
CUST0061335,2025-10-29 18:49:36+00:00,1.43,card_testing,9,0.9990453124046326,1
CUST0061396,2025-06-29 07:57:59+00:00,1.76,card_testing,7,0.9990087747573853,1
CUST0061532,2025-01-09 20:50:36+00:00,20.38,geo_anomaly,1,0.30149585008621216,1
CUST0061543,2024-12-04 03:41:20+00:00,65.65,account_takeover,1,0.3579213619232178,1
CUST0061543,2025-04-30 04:23:03+00:00,76.48,account_takeover,6,0.9984981417655945,1
CUST0061543,2025-05-10 22:10:43+00:00,22.71,account_takeover,8,0.9990106225013733,1
CUST0061543,2025-10-10 22:58:16+00:00,122.21,account_takeover,16,0.9983551502227783,1
CUST0061547,2025-03-18 21:16:18+00:00,1.51,card_testing,4,0.9987478256225586,1
CUST0061582,2024-11-04 21:57:33+00:00,1.84,card_testing,1,0.9118090271949768,1
CUST0061721,2024-11-21 11:15:21+00:00,90.3,geo_anomaly,3,0.6020079255104065,1
CUST0061844,2025-05-22 03:51:29+00:00,2.43,card_testing,11,0.9971719980239868,1
CUST0061916,2025-04-22 00:04:24+00:00,2.33,card_testing,6,0.9990550875663757,1
CUST0061979,2025-09-10 08:27:31+00:00,16.66,geo_anomaly,7,0.2915816009044647,1
CUST0062019,2025-07-26 11:54:09+00:00,1.47,card_testing,7,0.9988793730735779,1
CUST0062124,2025-08-03 06:27:57+00:00,1.97,card_testing,5,0.9990471005439758,1
CUST0062354,2025-05-18 12:24:41+00:00,3.86,geo_anomaly,9,0.2927652895450592,1
CUST0062484,2024-12-02 18:50:54+00:00,74.39,account_takeover,1,0.37000733613967896,1
CUST0062484,2025-04-25 17:53:58+00:00,47.67,account_takeover,6,0.9984866380691528,1
CUST0062484,2025-07-03 00:36:24+00:00,23.07,account_takeover,9,0.9984362721443176,1
CUST0062574,2025-04-25 05:48:03+00:00,1.44,card_testing,7,0.9989228248596191,1
CUST0062822,2025-06-22 08:41:26+00:00,9.98,geo_anomaly,7,0.301427960395813,1
CUST0062879,2024-11-29 02:17:13+00:00,2.0,card_testing,2,0.7627720832824707,1
CUST0062928,2025-03-25 16:44:57+00:00,22.71,account_takeover,3,0.8189409971237183,1
CUST0062928,2025-06-11 03:24:18+00:00,227.68,account_takeover,6,0.99871426820755,1
CUST0062928,2025-08-10 09:30:10+00:00,20.19,account_takeover,9,0.9990466237068176,1
CUST0063074,2025-05-03 09:02:21+00:00,2.18,card_testing,5,0.9990478157997131,1
CUST0063077,2025-01-15 03:10:11+00:00,2.65,card_testing,1,0.9964859485626221,1
CUST0063135,2025-08-05 18:38:23+00:00,38.9,geo_anomaly,8,0.2889441251754761,1
CUST0063161,2025-06-24 11:20:15+00:00,37.01,money_laundering_ring,5,0.3062027096748352,1
CUST0063198,2025-06-17 03:11:20+00:00,5.05,geo_anomaly,4,0.29734519124031067,1
CUST0063305,2024-12-28 20:44:50+00:00,1.51,card_testing,4,0.9778419733047485,1
CUST0063475,2025-08-01 12:06:34+00:00,2.44,card_testing,5,0.9990522861480713,1
CUST0063590,2025-06-30 17:23:54+00:00,60.55,geo_anomaly,9,0.29574450850486755,1
CUST0063627,2025-03-19 23:48:34+00:00,12.94,geo_anomaly,1,0.2993088662624359,1
CUST0063639,2025-02-08 03:43:36+00:00,1.98,card_testing,2,0.9627857804298401,1
CUST0063980,2025-05-31 16:35:58+00:00,1.14,card_testing,11,0.9989832639694214,1
CUST0064415,2025-05-05 04:30:13+00:00,1.74,card_testing,2,0.9989957809448242,1
CUST0064489,2025-09-26 07:26:48+00:00,2.05,card_testing,5,0.9989640116691589,1
CUST0064544,2025-01-25 15:35:19+00:00,1.04,card_testing,3,0.9989546537399292,1
CUST0064623,2025-03-05 15:01:17+00:00,13.31,geo_anomaly,4,0.940510094165802,1
CUST0064880,2025-02-14 02:02:24+00:00,3.35,card_testing,5,0.9670124053955078,1
CUST0065014,2025-07-03 23:09:17+00:00,18.55,geo_anomaly,6,0.29990988969802856,1
CUST0065029,2025-01-05 15:25:10+00:00,6.88,geo_anomaly,1,0.9065368175506592,1
CUST0065216,2025-10-29 03:59:04+00:00,3.03,card_testing,10,0.9990369081497192,1
CUST0065291,2025-06-22 20:24:51+00:00,2.0,card_testing,5,0.9990465044975281,1
CUST0065365,2025-08-08 20:22:05+00:00,2.07,card_testing,3,0.9981397986412048,1
CUST0065484,2025-09-02 11:58:06+00:00,1.81,card_testing,9,0.9990500211715698,1
CUST0065495,2025-06-07 01:29:19+00:00,60.58,account_takeover,6,0.9563777446746826,1
CUST0065495,2025-06-16 15:49:55+00:00,15.43,account_takeover,7,0.9881671071052551,1
CUST0065495,2025-07-31 16:45:32+00:00,22.89,account_takeover,9,0.9982548356056213,1
CUST0065495,2025-10-20 18:55:52+00:00,46.58,account_takeover,11,0.9941992163658142,1
CUST0065554,2025-06-06 15:03:26+00:00,59.77,geo_anomaly,8,0.2942396104335785,1
CUST0065676,2025-07-20 07:56:38+00:00,1.66,card_testing,5,0.9955145120620728,1
CUST0065682,2025-05-28 01:17:05+00:00,1.9,card_testing,11,0.9983936548233032,1
CUST0065781,2025-04-01 11:55:24+00:00,6.81,geo_anomaly,4,0.3037172853946686,1
CUST0066024,2025-08-14 14:02:25+00:00,1.14,card_testing,8,0.9990434050559998,1
CUST0066108,2025-07-17 04:40:26+00:00,24.65,geo_anomaly,5,0.29871803522109985,1
CUST0066149,2025-08-25 16:57:09+00:00,58.34,geo_anomaly,14,0.27952319383621216,1
CUST0066223,2024-12-08 11:04:56+00:00,1.54,geo_anomaly,3,0.3012266755104065,1
CUST0066323,2025-08-01 01:47:30+00:00,2.31,card_testing,5,0.9830057621002197,1
CUST0066476,2025-02-17 04:45:22+00:00,35.19,money_laundering_ring,2,0.39446231722831726,1
CUST0066562,2025-04-04 07:39:17+00:00,28.71,geo_anomaly,6,0.29948392510414124,1
CUST0066627,2025-04-25 02:01:15+00:00,1.36,card_testing,2,0.9990277886390686,1
CUST0066770,2024-12-10 05:06:39+00:00,6.02,geo_anomaly,1,0.7199050188064575,1
CUST0066847,2025-05-19 06:29:12+00:00,10.71,geo_anomaly,9,0.287882924079895,1
CUST0066975,2024-12-05 18:12:56+00:00,79.0,geo_anomaly,1,0.3276579678058624,1
CUST0067000,2025-06-28 11:28:27+00:00,1.94,card_testing,8,0.9990177154541016,1
CUST0067054,2025-02-27 21:13:37+00:00,45.3,geo_anomaly,2,0.3386857509613037,1
CUST0067131,2025-10-10 07:02:29+00:00,1.91,card_testing,14,0.9989566802978516,1
CUST0067403,2025-06-26 21:13:10+00:00,2.13,card_testing,10,0.9982772469520569,1
CUST0067468,2025-06-08 19:02:55+00:00,20.6,geo_anomaly,7,0.30092447996139526,1
CUST0067565,2025-01-05 23:01:40+00:00,13.78,geo_anomaly,3,0.49195167422294617,1
CUST0067653,2025-06-25 03:53:13+00:00,7.77,geo_anomaly,10,0.29418909549713135,1
CUST0067663,2025-07-13 03:38:38+00:00,1.68,card_testing,9,0.9989806413650513,1
CUST0067860,2025-04-30 21:05:23+00:00,1.86,card_testing,4,0.9979387521743774,1
CUST0067929,2024-12-22 17:58:17+00:00,4.8,card_testing,1,0.37278157472610474,1
CUST0067933,2025-06-20 02:00:19+00:00,1.16,card_testing,4,0.9989253878593445,1
CUST0067953,2025-09-28 23:27:37+00:00,61.13,geo_anomaly,11,0.2979823350906372,1
CUST0068051,2025-08-06 02:17:35+00:00,2.59,card_testing,4,0.999038815498352,1
